2021-12-09 08:22:16,418 INFO  Logger.cs: 70 - 
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-2
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-2
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-2
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-4
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-4
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-4
2021-12-09 09:55:36,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from baseframe2-1
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 76 in baseframe2-1
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in baseframe2-1
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-4
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-4
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-4
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-5
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-5
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-5
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drive_wheel-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 28 in drive_wheel-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drive_wheel-3
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drive_wheel-5
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 28 in drive_wheel-5
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drive_wheel-5
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lidar1-1
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 55 in lidar1-1
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lidar1-1
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem4
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Assem4
2021-12-09 09:55:36,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem4
2021-12-09 09:55:36,874 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-09 09:55:36,875 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2021-12-09 09:55:36,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterhub-2
2021-12-09 09:55:37,007 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-2
2021-12-09 09:55:37,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterhub-2
2021-12-09 09:55:37,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterwheel3-1
2021-12-09 09:55:37,025 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-1
2021-12-09 09:55:37,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterwheel3-1
2021-12-09 09:55:37,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterwheel3-2
2021-12-09 09:55:37,027 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-2
2021-12-09 09:55:37,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterwheel3-2
2021-12-09 09:55:37,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterwheel3-4
2021-12-09 09:55:37,028 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-4
2021-12-09 09:55:37,030 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterwheel3-4
2021-12-09 09:55:37,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from baseframe2-1
2021-12-09 09:55:37,031 INFO  ExportHelperExtension.cs: 1136 - Found 76 in baseframe2-1
2021-12-09 09:55:37,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in baseframe2-1
2021-12-09 09:55:37,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterwheel3-3
2021-12-09 09:55:37,034 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-3
2021-12-09 09:55:37,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterwheel3-3
2021-12-09 09:55:37,035 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterhub-3
2021-12-09 09:55:37,036 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-3
2021-12-09 09:55:37,036 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterhub-3
2021-12-09 09:55:37,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterhub-4
2021-12-09 09:55:37,036 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-4
2021-12-09 09:55:37,036 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterhub-4
2021-12-09 09:55:37,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from casterhub-5
2021-12-09 09:55:37,039 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-5
2021-12-09 09:55:37,040 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterhub-5
2021-12-09 09:55:37,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drive_wheel-3
2021-12-09 09:55:37,041 INFO  ExportHelperExtension.cs: 1136 - Found 28 in drive_wheel-3
2021-12-09 09:55:37,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drive_wheel-3
2021-12-09 09:55:37,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from drive_wheel-5
2021-12-09 09:55:37,044 INFO  ExportHelperExtension.cs: 1136 - Found 28 in drive_wheel-5
2021-12-09 09:55:37,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in drive_wheel-5
2021-12-09 09:55:37,046 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar1-1
2021-12-09 09:55:37,047 INFO  ExportHelperExtension.cs: 1136 - Found 55 in lidar1-1
2021-12-09 09:55:37,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar1-1
2021-12-09 09:55:37,442 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-09 09:55:37,442 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-09 09:55:37,457 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-09 09:55:47,262 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:55:47,595 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:55:48,064 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:55:48,499 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:55:49,953 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:55:50,388 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:55:50,850 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:58:38,301 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 09:59:35,823 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 10:00:52,427 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 10:01:48,466 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-09 10:03:00,593 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-12-09 10:03:03,576 INFO  ExportHelperExtension.cs: 347 - Creating joint casterhub1
2021-12-09 10:03:03,593 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:03,593 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:03,593 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:03,827 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:03,827 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:03,827 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:03,827 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:06,238 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child casterhub1 failed
2021-12-09 10:03:06,256 INFO  ExportHelperExtension.cs: 347 - Creating joint casterwheel1
2021-12-09 10:03:06,256 INFO  ExportHelperExtension.cs: 1397 - Fixing components for casterhub1
2021-12-09 10:03:06,256 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2021-12-09 10:03:06,256 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:06,256 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:06,493 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:06,493 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:06,493 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:06,493 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:06,493 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2021-12-09 10:03:08,683 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent casterhub1 to child casterwheel1 failed
2021-12-09 10:03:08,703 INFO  ExportHelperExtension.cs: 347 - Creating joint casterhub2
2021-12-09 10:03:08,703 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:08,703 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:08,703 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:08,903 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:08,903 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:08,903 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:08,903 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:10,970 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child casterhub2 failed
2021-12-09 10:03:10,970 INFO  ExportHelperExtension.cs: 347 - Creating joint casterwheel2
2021-12-09 10:03:10,970 INFO  ExportHelperExtension.cs: 1397 - Fixing components for casterhub2
2021-12-09 10:03:10,970 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2021-12-09 10:03:10,970 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:10,970 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:11,207 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:11,207 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:11,207 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:11,207 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:11,207 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2021-12-09 10:03:13,401 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent casterhub2 to child casterwheel2 failed
2021-12-09 10:03:13,417 INFO  ExportHelperExtension.cs: 347 - Creating joint casterhub3
2021-12-09 10:03:13,417 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:13,417 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:13,417 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:13,618 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:13,618 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:13,618 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:13,618 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:15,691 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child casterhub3 failed
2021-12-09 10:03:15,695 INFO  ExportHelperExtension.cs: 347 - Creating joint casterwheel3
2021-12-09 10:03:15,695 INFO  ExportHelperExtension.cs: 1397 - Fixing components for casterhub3
2021-12-09 10:03:15,695 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2021-12-09 10:03:15,695 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:15,695 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:15,919 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:15,919 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:15,919 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:15,919 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:15,919 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2021-12-09 10:03:18,204 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent casterhub3 to child casterwheel3 failed
2021-12-09 10:03:18,204 INFO  ExportHelperExtension.cs: 347 - Creating joint casterhub4
2021-12-09 10:03:18,204 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:18,204 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:18,220 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:18,488 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:18,488 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:18,488 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:18,488 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:20,607 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child casterhub4 failed
2021-12-09 10:03:20,623 INFO  ExportHelperExtension.cs: 347 - Creating joint casterwheel4
2021-12-09 10:03:20,623 INFO  ExportHelperExtension.cs: 1397 - Fixing components for casterhub4
2021-12-09 10:03:20,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2021-12-09 10:03:20,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:20,623 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:20,874 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:20,874 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:20,874 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:20,874 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:20,874 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 38
2021-12-09 10:03:23,245 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent casterhub4 to child casterwheel4 failed
2021-12-09 10:03:23,245 INFO  ExportHelperExtension.cs: 347 - Creating joint left_drive_wheel
2021-12-09 10:03:23,245 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:23,245 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:23,245 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:23,461 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:23,461 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:23,461 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:23,461 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:25,842 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child left_drive_wheel failed
2021-12-09 10:03:25,846 INFO  ExportHelperExtension.cs: 347 - Creating joint right_drive_wheel
2021-12-09 10:03:25,853 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:25,853 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:25,853 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:26,062 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-09 10:03:26,062 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:26,062 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:26,062 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:28,309 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child right_drive_wheel failed
2021-12-09 10:03:28,309 INFO  ExportHelperExtension.cs: 347 - Creating joint lidar
2021-12-09 10:03:28,309 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2021-12-09 10:03:28,309 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-12-09 10:03:28,309 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-12-09 10:03:28,541 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-12-09 10:03:28,541 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-12-09 10:03:28,541 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-12-09 10:03:28,541 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-12-09 10:03:29,775 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child lidar failed
2021-12-09 10:03:32,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 96 in Assem4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 12 features of type [CoordSys] in Assem4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-2
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-2
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-2
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-1
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-1
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-1
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-2
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-2
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-2
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from baseframe2-1
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 76 in baseframe2-1
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in baseframe2-1
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterwheel3-3
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 25 in casterwheel3-3
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterwheel3-3
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-3
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-3
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-3
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-4
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from casterhub-5
2021-12-09 10:03:32,965 INFO  ExportHelperExtension.cs: 1136 - Found 24 in casterhub-5
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in casterhub-5
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drive_wheel-3
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1136 - Found 28 in drive_wheel-3
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drive_wheel-3
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from drive_wheel-5
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1136 - Found 28 in drive_wheel-5
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in drive_wheel-5
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lidar1-1
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1136 - Found 55 in lidar1-1
2021-12-09 10:03:32,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lidar1-1
